fullpolicy_nb,customerid,year,policyeffective_dt,accounting_month,insureditem_tp,policyratedstate_tp,ratedcounty_tp,zip,hazard_score,integratedcoverage_tp,propertycoveragesubtype_tp,construction_tp,roof_tp,dwellingsquarefeet_ct,dwellingstory_ct,home_age_yr,has_mortgage,ratedinsuredage_ct,meritpoint_ct,creditmodel_cd,agent_channel,directwrittenpremium_am,earnedpremium_am,tax_am,commission_expense_am,admin_expense_am,ppcvrglimit_am,grosslosspaio_am,claimcount_ct,earnedexposure_ct,writenexposure_ct,policyterm_ct,seasonal_in,multiproductdiscount_flag,delequencyflag,discountrate,new_existing_recurring_flag,netloss_paid_am,policy_renewed_flag,customertenure,incomebracket,coverageamount,deductible,customersatisfaction,complaintcount,paymentmethod,paymentdelaydays,marketingchannel,agentexperienceyears,propertyvalue,householdincome,creditscore,tenure_months,recency,frequency,monetary,average_order_value,claim_rate,complaint_rate,renewal_ratio,premium_efficiency,monetary_per_tenure,engagement_score,tenure_band,expected_claims,service_expense_am,discount_rate,projection_years,retention_probability,annual_profit,pnc_clv,clv_formula_value,profit,clv,high_value_flag
500393,CUST000393,2021,2021-04-25,2021-12-31,Home,FL,D,33101,37.85,N,Premium,Masonry,Tile,1582,2,0,1,53,0,C,Direct,2513.88,2363.26,213.68,75.42,185.12,404245,0.0,0,0.918,1.0,12,0,0,0,0.0867,New,0.0,1,1,Middle,404245,1500,5,0,Debit Card,2,Agent Referral,1,413500,62443,641,1,2,12,2513.88,209.49,0.0,0.0,0.08333333333333333,1.0,2513.88,1.3463825696023748,new,0.0,125.69,0.1,5,0.8665743123124182,2099.09,5428.12564394724,5428.12564394724,2099.09,5428.12564394724,1
500394,CUST000394,2021,2021-07-22,2021-08-31,Home,FL,B,32801,48.74,N,Standard,Mixed,Tile,2261,2,30,1,23,1,D,Broker,3625.37,3206.61,308.16,543.81,235.14,429696,23094.54,1,0.89,1.0,12,1,0,1,0.084,New,21254.54,1,1,Middle,429696,2000,3,2,Credit Card,4,Social Media,8,510333,65398,609,1,4,12,3625.37,302.1141666666667,0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,3625.37,-2.212173572488651,new,21254.54,181.27,0.1,5,0.657543222665641,-18662.410000000003,-25617.756264060175,-25617.756264060175,-18662.410000000003,-25617.756264060175,0
500395,CUST000395,2021,2021-07-21,2022-05-31,Home,TX,A,79901,45.26,N,Basic,Masonry,Shingle,1948,1,25,1,25,0,C,Independent,1016.68,1016.84,71.17,122.0,117.75,209665,0.0,0,1.001,1.0,12,1,0,0,0.0584,New,0.0,0,1,Low,209665,1000,3,0,Debit Card,3,Online Search,6,302892,34091,663,1,3,12,1016.68,84.72333333333333,0.0,0.0,0.0,1.0,1016.68,-0.8026646689793335,new,0.0,50.83,0.1,5,0.590330542227451,772.68,855.1255597022563,855.1255597022563,772.68,855.1255597022563,0
500396,CUST000396,2021,2021-05-10,2021-09-30,Home,FL,B,33301,40.07,Y,Basic,Masonry,Tile,1717,2,0,0,40,1,A,Direct,1744.72,1819.13,148.3,52.34,150.51,367172,0.0,0,0.51,0.5,6,0,0,0,0.0797,New,0.0,1,1,Middle,367172,500,5,0,Credit Card,3,Online Search,4,470331,60740,751,1,3,6,1744.72,290.7866666666667,0.0,0.0,0.16666666666666666,1.0,1744.72,-0.39766646026060903,new,0.0,87.24,0.1,5,0.8432440692279687,1456.8400000000001,3517.9653222280863,3517.9653222280863,1456.8400000000001,3517.9653222280863,0
500397,CUST000397,2021,2021-08-27,2021-08-31,Condo,WA,A,98101,29.0,N,Standard,Mixed,Tile,1122,1,13,1,60,1,A,Online,737.21,706.34,51.6,14.74,105.17,285995,0.0,0,0.957,1.0,12,1,1,0,0.1056,New,0.0,1,1,High,285995,1000,4,1,Bank Transfer,3,Aggregator,5,332501,165865,800,1,3,12,737.21,61.43416666666667,0.0,0.08333333333333333,0.08333333333333333,1.0,737.21,-0.43289550144313826,new,0.0,36.86,0.1,5,0.8688977449606089,634.01,1650.6877063342497,1650.6877063342497,634.01,1650.6877063342497,0
500398,CUST000398,2021,2021-08-27,2021-10-31,Home,CA,A,92101,65.96,N,Basic,Frame,Tile,1474,1,54,1,52,1,B,Online,2139.3,2190.85,149.75,42.79,168.27,386484,0.0,0,1.008,1.0,12,1,0,0,0.0778,New,0.0,1,1,Middle,386484,1000,5,0,Bank Transfer,0,Agent Referral,6,572953,61622,712,1,0,12,2139.3,178.275,0.0,0.0,0.08333333333333333,1.0,2139.3,2.1166737889558784,new,0.0,106.97,0.1,5,0.8167321347535635,1839.7900000000002,4107.599096553079,4107.599096553079,1839.7900000000002,4107.599096553079,0
500399,CUST000399,2021,2021-10-20,2022-04-30,Rental,CA,B,94105,40.03,Y,Standard,Mixed,Tile,1457,1,18,1,34,0,B,Direct,2479.5,2464.83,173.56,74.38,183.58,512768,32873.83,2,0.982,1.0,12,0,0,0,0.0621,New,31033.83,0,1,Middle,512768,1000,3,0,Bank Transfer,2,Online Search,3,556671,50096,689,1,2,12,2479.5,206.625,0.16666666666666666,0.0,0.0,1.0,2479.5,-0.4175190593025818,new,31033.83,123.98,0.1,5,0.35,-28926.250000000004,-13454.894064273505,-13454.894064273505,-28926.250000000004,-13454.894064273505,0
500400,CUST000400,2021,2021-01-26,2021-06-30,Home,NY,A,10001,37.35,N,Basic,Mixed,Shingle,2357,1,16,1,50,1,C,Independent,4150.11,4026.51,290.51,498.01,258.76,914885,0.0,0,0.953,1.0,12,0,0,0,0.0537,New,0.0,1,1,Middle,914885,1000,4,1,Auto Debit,1,Agent Referral,7,1329767,70756,632,1,1,12,4150.11,345.8425,0.0,0.08333333333333333,0.08333333333333333,1.0,4150.11,0.33739571791036516,new,0.0,207.51,0.1,5,0.8178072926318288,3154.079999999999,7064.466345366845,7064.466345366845,3154.079999999999,7064.466345366845,1
500401,CUST000401,2021,2021-11-15,2021-12-31,Rental,FL,A,33101,65.21,Y,Standard,Mixed,Shingle,2390,2,5,1,39,1,D,Direct,5189.1,4989.66,441.07,155.67,305.51,481778,0.0,0,0.489,0.5,6,0,0,1,0.0759,New,0.0,0,1,Low,481778,1000,3,0,Credit Card,6,Partner Referral,8,527311,29933,595,1,6,6,5189.1,864.85,0.0,0.0,0.0,1.0,5189.1,-5.080906547100778,new,0.0,259.46,0.1,5,0.35,4332.900000000001,2015.4257980585342,2015.4257980585342,4332.900000000001,2015.4257980585342,0
500402,CUST000402,2021,2021-10-20,2021-11-30,Home,CA,D,94105,41.23,Y,Standard,Frame,Metal,1712,2,37,0,57,0,A,Direct,2491.62,2570.4,174.41,74.75,184.12,703031,0.0,0,1.013,1.0,12,0,1,0,0.1176,New,0.0,1,1,Upper Middle,703031,1000,5,0,Credit Card,3,Partner Referral,5,691943,136928,739,1,3,12,2491.62,207.635,0.0,0.0,0.08333333333333333,1.0,2491.62,0.9612369599256232,new,0.0,124.58,0.1,5,0.8797228477954069,2117.88,5690.976371850932,5690.976371850932,2117.88,5690.976371850932,1
500403,CUST000403,2021,2021-05-25,2021-05-31,Home,CA,B,90001,42.6,N,Premium,Frame,Metal,1579,2,28,1,54,0,A,Independent,2102.42,2060.25,147.17,252.29,166.61,573339,0.0,0,0.995,1.0,12,0,1,0,0.1106,New,0.0,1,1,Upper Middle,573339,5000,4,0,Auto Debit,1,Email Campaign,13,604023,126045,738,1,1,12,2102.42,175.20166666666668,0.0,0.0,0.08333333333333333,1.0,2102.42,1.7315281792791266,new,0.0,105.12,0.1,5,0.8543388087332384,1597.8400000000001,3986.4130683871135,3986.4130683871135,1597.8400000000001,3986.4130683871135,0
500404,CUST000404,2021,2021-08-02,2021-11-30,Condo,FL,B,33301,64.29,N,Standard,Mixed,Shingle,1307,1,18,1,53,2,D,Online,2595.39,2566.0,220.61,51.91,188.79,283743,0.0,0,0.98,1.0,12,1,1,1,0.1115,New,0.0,1,1,Low,283743,1500,3,0,Auto Debit,1,Online Search,3,331489,41795,599,1,1,12,2595.39,216.2825,0.0,0.0,0.08333333333333333,1.0,2595.39,1.7315281792791266,new,0.0,129.77,0.1,5,0.601754978739611,2193.1,2518.9457913610477,2518.9457913610477,2193.1,2518.9457913610477,0
500405,CUST000405,2021,2021-04-21,2021-05-31,Home,FL,D,32801,54.79,Y,Basic,Masonry,Shingle,1977,1,31,0,49,0,C,Broker,3085.5,3226.43,262.27,462.82,210.85,370326,8585.23,1,1.034,1.0,12,0,0,0,0.0582,New,7665.23,1,1,Middle,370326,1000,4,2,Credit Card,0,Social Media,12,488289,52151,679,1,0,12,3085.5,257.125,0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,3085.5,-0.6715911337816443,new,7665.23,154.28,0.1,5,0.5722137188358848,-5459.099999999999,-5693.180950288877,-5693.180950288877,-5459.099999999999,-5693.180950288877,0
500406,CUST000406,2021,2021-09-24,2022-02-28,Home,FL,D,33601,52.7,Y,Standard,Mixed,Tile,2564,1,41,1,39,2,C,Online,3958.52,3848.94,336.47,79.17,250.13,510439,3531.25,1,0.982,1.0,12,1,0,0,0.0926,New,0.0,1,1,Low,510439,5000,4,0,Auto Debit,1,Partner Referral,2,544279,35322,643,1,1,12,3958.52,329.87666666666667,0.08333333333333333,0.0,0.08333333333333333,1.0,3958.52,1.7315281792791266,new,2126.8291666666664,197.93,0.1,5,0.7887871483975216,1218.1208333333334,2502.0312019232424,2502.0312019232424,1218.1208333333334,2502.0312019232424,0
500407,CUST000407,2021,2021-05-22,2021-12-31,Home,CA,A,92101,50.82,N,Standard,Frame,Tile,2117,3,30,1,35,0,A,Broker,3299.73,3244.87,230.98,494.96,220.49,772416,0.0,0,0.979,1.0,12,0,1,0,0.1113,New,0.0,0,1,Upper Middle,772416,2500,5,0,Bank Transfer,2,Social Media,10,914174,114348,752,1,2,12,3299.73,274.9775,0.0,0.0,0.0,1.0,3299.73,-0.4175190593025818,new,0.0,164.99,0.1,5,0.8055499096856966,2408.8,5201.969811698842,5201.969811698842,2408.8,5201.969811698842,0
500408,CUST000408,2021,2021-03-20,2021-07-31,Home,CA,D,90001,34.06,N,Standard,Masonry,Shingle,2456,2,36,0,77,0,B,Independent,3815.68,3626.86,267.1,457.88,243.71,896691,0.0,0,0.959,1.0,12,0,1,0,0.13,New,0.0,1,1,High,896691,2500,4,0,Bank Transfer,2,Online Search,9,1062584,190518,700,1,2,12,3815.68,317.9733333333333,0.0,0.0,0.08333333333333333,1.0,3815.68,1.3463825696023748,new,0.0,190.78,0.1,5,0.8247369556727218,2899.9199999999996,6630.0968065964935,6630.0968065964935,2899.9199999999996,6630.0968065964935,1
500409,CUST000409,2021,2021-02-26,2021-04-30,Rental,TX,B,78701,26.75,N,Basic,Masonry,Shingle,1528,2,0,1,59,1,B,Broker,552.24,566.11,38.66,82.84,96.85,145756,0.0,0,1.01,1.0,12,0,0,0,0.0797,New,0.0,0,1,Middle,145756,2000,5,0,Auto Debit,2,Social Media,1,216173,75366,728,1,2,12,552.24,46.02,0.0,0.0,0.0,1.0,552.24,-0.4175190593025818,new,0.0,27.61,0.1,5,0.9291508492590949,403.13,1249.665950008571,1249.665950008571,403.13,1249.665950008571,0
500410,CUST000410,2021,2021-11-15,2022-01-31,Home,TX,B,73301,39.62,Y,Basic,Frame,Shingle,2195,2,24,1,49,1,A,Online,1032.88,970.46,72.3,20.66,118.48,283643,0.0,0,0.91,1.0,12,0,0,0,0.0846,New,0.0,1,1,Middle,283643,500,4,0,Credit Card,0,Social Media,3,347963,65437,773,1,0,12,1032.88,86.07333333333334,0.0,0.0,0.08333333333333333,1.0,1032.88,2.1166737889558784,new,0.0,51.64,0.1,5,0.8445290630869111,888.2800000000002,2153.144530425579,2153.144530425579,888.2800000000002,2153.144530425579,0
500411,CUST000411,2021,2021-01-19,2021-01-31,Condo,FL,D,32801,52.98,Y,Standard,Frame,Shingle,1281,1,18,1,52,0,A,Direct,1755.62,1771.38,149.23,52.67,151.0,287233,0.0,0,1.0,1.0,12,0,1,0,0.1071,New,0.0,1,1,Upper Middle,287233,500,5,0,Credit Card,2,Agent Referral,4,286348,118080,771,1,2,12,1755.62,146.30166666666665,0.0,0.0,0.08333333333333333,1.0,1755.62,1.3463825696023748,new,0.0,87.78,0.1,5,0.9352106335386171,1465.9399999999998,4623.925552402613,4623.925552402613,1465.9399999999998,4623.925552402613,0
500412,CUST000412,2021,2021-02-18,2021-12-31,Condo,CA,B,95814,48.73,N,Premium,Frame,Tile,1629,1,55,1,44,0,B,Broker,3193.74,3146.72,223.56,479.06,215.72,618000,0.0,0,0.995,1.0,12,0,0,0,0.0927,New,0.0,1,1,Upper Middle,618000,2000,4,0,Credit Card,4,Online Search,8,623141,138059,682,1,4,12,3193.74,266.145,0.0,0.0,0.08333333333333333,1.0,3193.74,0.5760913502488715,new,0.0,159.69,0.1,5,0.8573775181817739,2331.43,5868.723838186266,5868.723838186266,2331.43,5868.723838186266,1
500413,CUST000413,2021,2021-01-08,2021-03-31,Home,CA,C,95814,46.31,Y,Basic,Frame,Metal,1652,2,22,0,56,0,C,Broker,2860.07,2763.43,200.2,429.01,200.7,576136,6037.02,1,0.927,1.0,12,0,0,0,0.0668,New,5577.02,0,1,Middle,576136,500,4,1,Debit Card,1,Aggregator,12,725689,86225,661,1,1,12,2860.07,238.33916666666667,0.08333333333333333,0.08333333333333333,0.0,1.0,2860.07,-1.4265059109945915,new,5577.02,143.0,0.1,5,0.5682918208969646,-3489.16,-3591.9780510235146,-3591.9780510235146,-3489.16,-3591.9780510235146,0
500414,CUST000414,2021,2021-09-25,2021-11-30,Rental,NY,A,11201,33.25,Y,Premium,Mixed,Tile,1136,1,16,0,56,0,B,Independent,2177.46,2141.77,152.42,261.29,169.99,605265,29770.4,1,0.978,1.0,12,1,0,0,0.0996,New,27930.4,1,1,Upper Middle,605265,2000,4,0,Debit Card,0,Aggregator,11,561091,115706,692,1,0,12,2177.46,181.455,0.08333333333333333,0.0,0.08333333333333333,1.0,2177.46,2.1166737889558784,new,27930.4,108.87,0.1,5,0.7682029269816417,-26275.52,-50729.361021807286,-50729.361021807286,-26275.52,-50729.361021807286,0
500415,CUST000415,2021,2021-01-10,2021-11-30,Condo,CA,B,90001,35.03,Y,Standard,Mixed,Metal,1212,1,21,1,34,0,B,Online,2173.0,2200.17,152.11,43.46,169.79,523994,9660.57,1,1.01,1.0,12,0,0,0,0.0723,New,8280.57,0,1,Middle,523994,1500,4,1,Bank Transfer,3,Agent Referral,3,536817,54713,686,1,3,12,2173.0,181.08333333333334,0.08333333333333333,0.08333333333333333,0.0,1.0,2173.0,-2.196797130348095,new,8280.57,108.65,0.1,5,0.6320175017518025,-6411.789999999999,-8117.018481734285,-8117.018481734285,-6411.789999999999,-8117.018481734285,0
500416,CUST000416,2021,2021-06-26,2021-11-30,Home,NY,A,12207,50.53,N,Standard,Frame,Shingle,1697,2,40,1,51,0,B,Online,2888.65,2874.59,202.21,57.77,201.99,729394,0.0,0,0.987,1.0,12,1,0,0,0.0916,New,0.0,0,1,Middle,729394,2000,4,0,Bank Transfer,4,Partner Referral,8,887536,62250,726,1,4,12,2888.65,240.72083333333333,0.0,0.0,0.0,1.0,2888.65,-1.1878102786560851,new,0.0,144.43,0.1,5,0.7523247291262057,2484.2400000000002,4571.146822491551,4571.146822491551,2484.2400000000002,4571.146822491551,0
500417,CUST000417,2021,2021-05-26,2021-06-30,Home,NY,D,12207,24.29,N,Standard,Masonry,Tile,1972,1,40,0,55,0,B,Independent,2623.84,2645.4,183.67,314.86,190.07,892504,0.0,0,0.495,0.5,6,0,1,0,0.1218,New,0.0,1,1,Middle,892504,2000,5,0,Debit Card,3,Aggregator,13,1035522,71357,729,1,3,6,2623.84,437.3066666666667,0.0,0.0,0.16666666666666666,1.0,2623.84,-0.39766646026060903,new,0.0,131.19,0.1,5,0.8549402689948863,1994.12,4983.873830922945,4983.873830922945,1994.12,4983.873830922945,0
500418,CUST000418,2021,2021-09-18,2022-05-31,Home,FL,D,33101,41.73,N,Standard,Frame,Tile,1669,2,35,0,48,0,A,Broker,1703.45,1580.79,144.79,255.52,148.66,330048,0.0,0,0.938,1.0,12,1,1,0,0.1046,New,0.0,1,1,High,330048,1500,5,0,Bank Transfer,0,Agent Referral,7,394608,168334,749,1,0,12,1703.45,141.95416666666668,0.0,0.0,0.08333333333333333,1.0,1703.45,2.1166737889558784,new,0.0,85.17,0.1,5,0.8597138871086892,1217.97,3086.9719946026185,3086.9719946026185,1217.97,3086.9719946026185,0
500419,CUST000419,2021,2021-12-09,2022-05-31,Home,FL,B,33601,33.32,N,Basic,Masonry,Metal,1375,1,16,0,62,0,D,Independent,1425.25,1390.12,121.15,171.03,136.14,203516,0.0,0,0.488,0.5,6,0,0,1,0.08,New,0.0,1,1,Middle,203516,2500,4,0,Debit Card,8,Online Search,7,305585,74698,595,1,8,6,1425.25,237.54166666666666,0.0,0.0,0.16666666666666666,1.0,1425.25,-2.3233945086443675,new,0.0,71.26,0.1,5,0.7996617901961237,1061.81,2253.110453730971,2253.110453730971,1061.81,2253.110453730971,0
500420,CUST000420,2021,2021-10-23,2022-05-31,Rental,WA,D,98004,22.1,Y,Standard,Mixed,Metal,1538,2,34,0,56,1,C,Broker,1668.53,1679.99,116.8,250.28,147.08,431647,0.0,0,0.976,1.0,12,0,1,0,0.083,New,0.0,1,1,Middle,431647,1000,4,0,Auto Debit,0,Online Search,11,433096,67664,659,1,0,12,1668.53,139.04416666666665,0.0,0.0,0.08333333333333333,1.0,1668.53,2.1166737889558784,new,0.0,83.43,0.1,5,0.7759977334696893,1218.02,2407.514687708375,2407.514687708375,1218.02,2407.514687708375,0
500421,CUST000421,2021,2021-02-07,2021-06-30,Rental,WA,B,98004,23.76,N,Standard,Mixed,Shingle,2196,1,19,1,64,1,B,Broker,2114.33,1919.48,148.0,317.15,167.14,592062,67539.43,2,0.877,1.0,12,0,0,1,0.0403,New,65699.43,0,1,Middle,592062,1000,2,1,Auto Debit,4,Online Search,6,733201,52923,708,1,4,12,2114.33,176.19416666666666,0.16666666666666666,0.08333333333333333,0.0,1.0,2114.33,-2.5819427400248465,new,65699.43,105.72,0.1,5,0.35,-64155.969999999994,-29841.814266996553,-29841.814266996553,-64155.969999999994,-29841.814266996553,0
500422,CUST000422,2021,2021-07-04,2021-07-31,Condo,FL,A,32801,53.67,N,Standard,Mixed,Tile,735,1,13,1,52,0,C,Independent,897.73,844.31,76.31,107.73,112.4,131711,4788.01,1,0.987,1.0,12,1,1,0,0.0837,New,3868.01,1,1,Low,131711,1000,4,0,Auto Debit,1,Agent Referral,7,148624,39799,648,1,1,12,897.73,74.81083333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,897.73,1.7315281792791266,new,3868.01,44.89,0.1,5,0.7706495998969516,-3199.21,-6222.392724692408,-6222.392724692408,-3199.21,-6222.392724692408,0
500423,CUST000423,2021,2021-01-03,2021-06-30,Rental,WA,B,98004,38.89,N,Basic,Masonry,Shingle,1550,1,61,1,46,0,D,Direct,1814.87,1692.91,127.04,54.45,153.67,321921,0.0,0,0.963,1.0,12,0,0,0,0.1059,New,0.0,1,1,Middle,321921,2000,4,1,Credit Card,0,Email Campaign,1,435570,54296,565,1,0,12,1814.87,151.23916666666665,0.0,0.08333333333333333,0.08333333333333333,1.0,1814.87,0.722541327587117,new,0.0,90.74,0.1,5,0.7506843232345186,1542.6399999999999,2824.4425994817066,2824.4425994817066,1542.6399999999999,2824.4425994817066,0
500424,CUST000424,2021,2021-03-07,2021-11-30,Rental,TX,C,77001,57.7,N,Standard,Frame,Shingle,1387,1,33,0,51,0,A,Independent,729.1,765.7,51.04,87.49,104.81,161862,0.0,0,1.05,1.0,12,0,1,0,0.0901,New,0.0,1,1,Middle,161862,500,4,0,Bank Transfer,1,Online Search,6,187148,74485,735,1,1,12,729.1,60.75833333333333,0.0,0.0,0.08333333333333333,1.0,729.1,1.7315281792791266,new,0.0,36.46,0.1,5,0.7294759351402934,554.11,950.9933592916025,950.9933592916025,554.11,950.9933592916025,0
500425,CUST000425,2021,2021-01-02,2021-06-30,Rental,NY,D,11201,28.85,Y,Basic,Masonry,Metal,2216,2,48,0,68,1,B,Broker,2997.47,2889.68,209.82,449.62,206.89,802181,0.0,0,0.937,1.0,12,0,0,0,0.057,New,0.0,1,1,Upper Middle,802181,1000,4,0,Credit Card,3,Online Search,8,1004528,107181,700,1,3,12,2997.47,249.78916666666666,0.0,0.0,0.08333333333333333,1.0,2997.47,0.9612369599256232,new,0.0,149.87,0.1,5,0.8460694641626761,2188.16,5328.092928068512,5328.092928068512,2188.16,5328.092928068512,1
500426,CUST000426,2021,2021-04-10,2021-07-31,Home,WA,C,99201,36.81,N,Basic,Frame,Tile,2388,1,30,1,54,0,A,Broker,1736.56,1693.69,121.56,260.48,150.15,576667,42696.68,2,0.967,1.0,12,0,0,0,0.0814,New,39016.68,0,1,Upper Middle,576667,2000,4,0,Credit Card,0,Agent Referral,3,824371,122740,737,1,0,12,1736.56,144.71333333333334,0.16666666666666666,0.0,0.0,1.0,1736.56,0.3527721600509216,new,39016.68,86.83,0.1,5,0.35,-37748.990000000005,-17558.745481468213,-17558.745481468213,-37748.990000000005,-17558.745481468213,0
500427,CUST000427,2021,2021-07-15,2021-12-31,Home,NY,C,14604,22.31,Y,Basic,Masonry,Metal,1997,1,26,1,64,1,D,Online,3453.53,3247.74,241.75,69.07,227.41,791244,0.0,0,0.955,1.0,12,1,1,1,0.1239,New,0.0,1,1,Middle,791244,1000,4,0,Bank Transfer,6,Partner Referral,5,945973,75229,597,1,6,12,3453.53,287.7941666666667,0.0,0.0,0.08333333333333333,1.0,3453.53,-0.19419986910463183,new,0.0,172.68,0.1,5,0.807450290134134,2970.03,6450.417298233462,6450.417298233462,2970.03,6450.417298233462,1
500428,CUST000428,2021,2021-03-16,2021-08-31,Rental,TX,C,73301,36.35,Y,Standard,Masonry,Shingle,1145,2,11,0,52,0,A,Broker,640.48,616.5,44.83,96.07,100.82,169739,0.0,0,0.961,1.0,12,0,0,0,0.043,New,0.0,1,1,Upper Middle,169739,500,4,0,Credit Card,3,Agent Referral,5,179300,111516,741,1,3,12,640.48,53.373333333333335,0.0,0.0,0.08333333333333333,1.0,640.48,0.9612369599256232,new,0.0,32.02,0.1,5,0.7128636811132052,467.56,762.5417493243745,762.5417493243745,467.56,762.5417493243745,0
500429,CUST000429,2021,2021-01-18,2021-04-30,Condo,WA,D,98501,27.03,N,Basic,Masonry,Shingle,1941,1,33,0,30,0,B,Online,1386.35,1354.4,97.04,27.73,134.39,437367,15996.67,1,0.984,1.0,12,0,1,0,0.1509,New,14156.67,0,1,Upper Middle,437367,2000,4,1,Credit Card,6,Aggregator,3,636957,105222,720,1,6,12,1386.35,115.52916666666665,0.08333333333333333,0.08333333333333333,0.0,1.0,1386.35,-3.35223395937835,new,14156.67,69.32,0.1,5,0.436095190569773,-12964.41,-8432.453628538395,-8432.453628538395,-12964.41,-8432.453628538395,0
500430,CUST000430,2021,2021-01-25,2021-02-28,Rental,NY,A,14604,45.82,N,Premium,Mixed,Shingle,1745,2,43,1,58,1,D,Independent,4432.19,3858.78,310.25,531.86,271.45,734091,11743.02,1,0.889,1.0,12,0,0,0,0.051,New,10823.02,0,1,Upper Middle,734091,1000,4,2,Auto Debit,1,Partner Referral,7,734060,94647,605,1,1,12,4432.19,369.34916666666663,0.08333333333333333,0.16666666666666666,0.0,1.0,4432.19,-2.820638372363353,new,10823.02,221.61,0.1,5,0.4418188003906427,-7454.55,-4951.723688624919,-4951.723688624919,-7454.55,-4951.723688624919,0
500431,CUST000431,2021,2021-07-09,2021-10-31,Rental,FL,C,33101,67.93,N,Standard,Frame,Metal,1623,1,14,0,47,1,A,Direct,2411.2,2302.72,204.95,72.34,180.5,387185,0.0,0,0.952,1.0,12,1,0,0,0.0604,New,0.0,1,1,Upper Middle,387185,1000,4,0,Credit Card,2,Email Campaign,5,428281,108037,745,1,2,12,2411.2,200.9333333333333,0.0,0.0,0.08333333333333333,1.0,2411.2,1.3463825696023748,new,0.0,120.56,0.1,5,0.8875097958448273,2013.35,5534.058210654564,5534.058210654564,2013.35,5534.058210654564,1
500432,CUST000432,2021,2021-12-06,2021-12-31,Home,FL,D,33101,36.81,N,Basic,Masonry,Metal,2076,3,22,1,61,1,C,Online,2199.02,2076.06,186.92,43.98,170.96,361670,0.0,0,1.007,1.0,12,0,1,0,0.116,New,0.0,1,1,Low,361670,1000,4,0,Credit Card,1,Social Media,4,521353,49936,625,1,1,12,2199.02,183.25166666666667,0.0,0.0,0.08333333333333333,1.0,2199.02,1.7315281792791266,new,0.0,109.95,0.1,5,0.8158211562405702,1858.1699999999998,4137.421634400202,4137.421634400202,1858.1699999999998,4137.421634400202,0
500433,CUST000433,2021,2021-03-27,2021-06-30,Rental,CA,A,95814,55.78,Y,Standard,Frame,Metal,1847,3,22,1,23,0,B,Online,3399.51,3291.47,237.97,67.99,224.98,679697,29992.02,1,0.988,1.0,12,0,0,0,0.0669,New,29072.02,1,1,Upper Middle,679697,1000,3,0,Credit Card,0,Social Media,2,723308,133503,681,1,0,12,3399.51,283.2925,0.08333333333333333,0.0,0.08333333333333333,1.0,3399.51,2.1166737889558784,new,29072.02,169.98,0.1,5,0.7410170559027753,-26148.450000000004,-46487.746943373495,-46487.746943373495,-26148.450000000004,-46487.746943373495,0
500434,CUST000434,2021,2021-12-09,2022-09-30,Home,TX,B,77001,29.01,N,Basic,Frame,Metal,1083,2,15,1,46,0,B,Online,450.0,423.2,31.5,9.0,92.25,118837,0.0,0,0.936,1.0,12,0,1,0,0.1051,New,0.0,1,1,Low,118837,500,5,0,Credit Card,4,Online Search,6,170354,31576,690,1,4,12,450.0,37.5,0.0,0.0,0.08333333333333333,1.0,450.0,0.5760913502488715,new,0.0,22.5,0.1,5,0.9489348383251784,387.0,1269.53643530906,1269.53643530906,387.0,1269.53643530906,0
500435,CUST000435,2021,2021-09-02,2022-06-30,Home,CA,D,95814,35.57,N,Basic,Masonry,Shingle,2184,2,35,1,52,0,C,Independent,3175.84,2999.78,222.31,381.1,214.91,616738,0.0,0,0.945,1.0,12,1,1,1,0.0933,New,0.0,1,1,Low,616738,1000,4,0,Debit Card,5,Online Search,15,919778,30675,629,1,5,12,3175.84,264.65333333333336,0.0,0.0,0.08333333333333333,1.0,3175.84,0.19094574057211977,new,0.0,158.79,0.1,5,0.8492391330091507,2413.6400000000003,5932.1849805424345,5932.1849805424345,2413.6400000000003,5932.1849805424345,1
500436,CUST000436,2021,2021-06-03,2021-10-31,Home,CA,C,90001,66.9,Y,Basic,Frame,Shingle,1729,1,37,1,33,0,B,Direct,2949.04,2473.34,206.43,88.47,204.71,571160,101961.38,2,0.863,1.0,12,1,1,0,0.1167,New,100121.38,0,1,Middle,571160,1000,3,1,Auto Debit,2,Online Search,3,719648,51321,702,1,2,12,2949.04,245.75333333333333,0.16666666666666666,0.08333333333333333,0.0,1.0,2949.04,-1.8116515206713433,new,100121.38,147.45,0.1,5,0.35,-97614.69,-45404.9630721887,-45404.9630721887,-97614.69,-45404.9630721887,0
500437,CUST000437,2021,2021-01-04,2021-07-31,Home,WA,B,98101,18.99,N,Premium,Mixed,Metal,1855,1,21,1,28,0,C,Broker,1850.48,1811.48,129.53,277.57,155.27,604301,0.0,0,0.989,1.0,12,0,0,0,0.0421,New,0.0,1,1,Middle,604301,1500,4,0,Bank Transfer,2,Social Media,8,644743,58456,667,1,2,12,1850.48,154.20666666666668,0.0,0.0,0.08333333333333333,1.0,1850.48,1.3463825696023748,new,0.0,92.52,0.1,5,0.7764128330208966,1350.8600000000001,2673.422703688542,2673.422703688542,1350.8600000000001,2673.422703688542,0
